,id,cuisine,name,title,amount,indented,percentOfDailyNeeds
3,716509,European,Chicken Cacciatore,Carbohydrates,16g,False,5.34
4,716509,European,Chicken Cacciatore,Sugar,8g,True,9.26
5,716509,European,Chicken Cacciatore,Cholesterol,94mg,False,31.58
6,716509,European,Chicken Cacciatore,Sodium,423mg,False,18.41
0,549611,European,Greek Steak Salad French Bread with Soft Boiled Eggs + Feta,Calories,362k,False,18.12
1,549611,European,Greek Steak Salad French Bread with Soft Boiled Eggs + Feta,Fat,18g,False,28.96
2,549611,European,Greek Steak Salad French Bread with Soft Boiled Eggs + Feta,Saturated Fat,2g,True,17.49
3,549611,European,Greek Steak Salad French Bread with Soft Boiled Eggs + Feta,Carbohydrates,11g,False,3.83
4,549611,European,Greek Steak Salad French Bread with Soft Boiled Eggs + Feta,Sugar,5g,True,6.64
5,549611,European,Greek Steak Salad French Bread with Soft Boiled Eggs + Feta,Cholesterol,93mg,False,31.18
6,549611,European,Greek Steak Salad French Bread with Soft Boiled Eggs + Feta,Sodium,423mg,False,18.43
0,743188,European,Greek Spinach-Stuffed Chicken,Calories,145k,False,7.29
1,743188,European,Greek Spinach-Stuffed Chicken,Fat,2g,False,3.94
2,743188,European,Greek Spinach-Stuffed Chicken,Saturated Fat,0.39g,True,2.45
3,743188,European,Greek Spinach-Stuffed Chicken,Carbohydrates,26g,False,8.91
4,743188,European,Greek Spinach-Stuffed Chicken,Sugar,0.95g,True,1.06
5,743188,European,Greek Spinach-Stuffed Chicken,Cholesterol,0.0mg,False,0.0
6,743188,European,Greek Spinach-Stuffed Chicken,Sodium,588mg,False,25.58
0,578144,European,Italian Meatball Soup,Calories,263k,False,13.19
1,578144,European,Italian Meatball Soup,Fat,1g,False,2.25
2,578144,European,Italian Meatball Soup,Saturated Fat,0.26g,True,1.61
3,578144,European,Italian Meatball Soup,Carbohydrates,55g,False,18.34
4,578144,European,Italian Meatball Soup,Sugar,11g,True,12.28
5,578144,European,Italian Meatball Soup,Cholesterol,0.0mg,False,0.0
6,578144,European,Italian Meatball Soup,Sodium,804mg,False,34.96
0,7997,European,Grilled Tuna Nicoise Salad,Calories,355k,False,17.76
1,7997,European,Grilled Tuna Nicoise Salad,Fat,8g,False,13.07
2,7997,European,Grilled Tuna Nicoise Salad,Saturated Fat,3g,True,24.48
3,7997,European,Grilled Tuna Nicoise Salad,Carbohydrates,18g,False,6.28
4,7997,European,Grilled Tuna Nicoise Salad,Sugar,4g,True,5.05
5,7997,European,Grilled Tuna Nicoise Salad,Cholesterol,22mg,False,7.37
6,7997,European,Grilled Tuna Nicoise Salad,Sodium,1119mg,False,48.66
0,473867,European,No-Bake Zucchini Lasagna,Calories,519k,False,25.97
1,473867,European,No-Bake Zucchini Lasagna,Fat,21g,False,32.41
2,473867,European,No-Bake Zucchini Lasagna,Saturated Fat,4g,True,27.82
3,473867,European,No-Bake Zucchini Lasagna,Carbohydrates,67g,False,22.54
4,473867,European,No-Bake Zucchini Lasagna,Sugar,11g,True,12.98
5,473867,European,No-Bake Zucchini Lasagna,Cholesterol,12mg,False,4.21
6,473867,European,No-Bake Zucchini Lasagna,Sodium,799mg,False,34.77
0,498336,European,Falafel Burgers with Tahini and Tzatziki,Calories,725k,False,36.26
1,498336,European,Falafel Burgers with Tahini and Tzatziki,Fat,18g,False,28.04
2,498336,European,Falafel Burgers with Tahini and Tzatziki,Saturated Fat,7g,True,44.81
3,498336,European,Falafel Burgers with Tahini and Tzatziki,Carbohydrates,78g,False,26.03
4,498336,European,Falafel Burgers with Tahini and Tzatziki,Sugar,8g,True,9.05
5,498336,European,Falafel Burgers with Tahini and Tzatziki,Cholesterol,146mg,False,48.95
6,498336,European,Falafel Burgers with Tahini and Tzatziki,Sodium,1316mg,False,57.24
0,31985,European,French Lentil Salad With Goat Cheese,Calories,485k,False,24.27
1,31985,European,French Lentil Salad With Goat Cheese,Fat,21g,False,32.9
2,31985,European,French Lentil Salad With Goat Cheese,Saturated Fat,3g,True,23.87
3,31985,European,French Lentil Salad With Goat Cheese,Carbohydrates,59g,False,19.89
4,31985,European,French Lentil Salad With Goat Cheese,Sugar,9g,True,10.17
5,31985,European,French Lentil Salad With Goat Cheese,Cholesterol,4mg,False,1.42
6,31985,European,French Lentil Salad With Goat Cheese,Sodium,318mg,False,13.86
0,609091,European,Three Bean Greek Kale Salad,Calories,229k,False,11.49
1,609091,European,Three Bean Greek Kale Salad,Fat,5g,False,9.22
2,609091,European,Three Bean Greek Kale Salad,Saturated Fat,1g,True,12.43
3,609091,European,Three Bean Greek Kale Salad,Carbohydrates,31g,False,10.47
4,609091,European,Three Bean Greek Kale Salad,Sugar,8g,True,9.56
5,609091,European,Three Bean Greek Kale Salad,Cholesterol,7mg,False,2.63
6,609091,European,Three Bean Greek Kale Salad,Sodium,509mg,False,22.17
0,86215,European,Classic Fish and Chips,Calories,99k,False,4.95
1,86215,European,Classic Fish and Chips,Fat,7g,False,11.15
2,86215,European,Classic Fish and Chips,Saturated Fat,1g,True,7.03
3,86215,European,Classic Fish and Chips,Carbohydrates,8g,False,2.87
4,86215,European,Classic Fish and Chips,Sugar,2g,True,3.13
5,86215,European,Classic Fish and Chips,Cholesterol,0.0mg,False,0.0
6,86215,European,Classic Fish and Chips,Sodium,110mg,False,4.79
0,484680,European,Crock-Pot Corned Beef and Cabbage Dinner,Calories,1069k,False,53.49
1,484680,European,Crock-Pot Corned Beef and Cabbage Dinner,Fat,55g,False,84.9
2,484680,European,Crock-Pot Corned Beef and Cabbage Dinner,Saturated Fat,19g,True,123.66
3,484680,European,Crock-Pot Corned Beef and Cabbage Dinner,Carbohydrates,63g,False,21.26
4,484680,European,Crock-Pot Corned Beef and Cabbage Dinner,Sugar,13g,True,15.07
5,484680,European,Crock-Pot Corned Beef and Cabbage Dinner,Cholesterol,170mg,False,56.8
6,484680,European,Crock-Pot Corned Beef and Cabbage Dinner,Sodium,6303mg,False,274.04
0,204811,European,"Pizza with Pesto, Ricotta, and Mozzarella",Calories,437k,False,21.89
1,204811,European,"Pizza with Pesto, Ricotta, and Mozzarella",Fat,25g,False,39.19
2,204811,European,"Pizza with Pesto, Ricotta, and Mozzarella",Saturated Fat,3g,True,23.21
3,204811,European,"Pizza with Pesto, Ricotta, and Mozzarella",Carbohydrates,14g,False,4.96
4,204811,European,"Pizza with Pesto, Ricotta, and Mozzarella",Sugar,5g,True,5.77
5,204811,European,"Pizza with Pesto, Ricotta, and Mozzarella",Cholesterol,93mg,False,31.18
6,204811,European,"Pizza with Pesto, Ricotta, and Mozzarella",Sodium,584mg,False,25.43
0,574834,European,Savory Buttered Potatoes Colcannon,Calories,327k,False,16.37
1,574834,European,Savory Buttered Potatoes Colcannon,Fat,20g,False,32.05
2,574834,European,Savory Buttered Potatoes Colcannon,Saturated Fat,4g,True,30.15
3,574834,European,Savory Buttered Potatoes Colcannon,Carbohydrates,24g,False,8.02
4,574834,European,Savory Buttered Potatoes Colcannon,Sugar,3g,True,4.14
5,574834,European,Savory Buttered Potatoes Colcannon,Cholesterol,15mg,False,5.04
6,574834,European,Savory Buttered Potatoes Colcannon,Sodium,374mg,False,16.28
0,690928,European,Seafood paella,Calories,159k,False,7.95
1,690928,European,Seafood paella,Fat,12g,False,19.67
2,690928,European,Seafood paella,Saturated Fat,2g,True,14.72
3,690928,European,Seafood paella,Carbohydrates,10g,False,3.65
4,690928,European,Seafood paella,Sugar,3g,True,3.93
5,690928,European,Seafood paella,Cholesterol,4mg,False,1.4
6,690928,European,Seafood paella,Sodium,338mg,False,14.7
0,471829,European,American Shepherd's Pie,Calories,593k,False,29.69
1,471829,European,American Shepherd's Pie,Fat,11g,False,17.76
2,471829,European,American Shepherd's Pie,Saturated Fat,2g,True,14.75
3,471829,European,American Shepherd's Pie,Carbohydrates,97g,False,32.58
4,471829,European,American Shepherd's Pie,Sugar,8g,True,9.55
5,471829,European,American Shepherd's Pie,Cholesterol,5mg,False,1.73
6,471829,European,American Shepherd's Pie,Sodium,208mg,False,9.05
0,471411,European,French Lentil Salad with Goat Cheese and Walnuts From 'My Paris Kitchen,Calories,278k,False,13.94
1,471411,European,French Lentil Salad with Goat Cheese and Walnuts From 'My Paris Kitchen,Fat,20g,False,30.96
2,471411,European,French Lentil Salad with Goat Cheese and Walnuts From 'My Paris Kitchen,Saturated Fat,2g,True,17.29
